"PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Cabin_deck","Cabin_num","Cabin_side"
"2338_02","Earth","False","TRAPPIST-1e",26,"False",14,0,0,857,0,"Julion Moodman","False","F",474,"P"
"2339_01","Mars","False","TRAPPIST-1e",46,"False",1290,0,57,0,0,"Book Shrie","False","F",475,"P"
"2340_01","Earth","False","PSO J318.5-22",24,"False",0,0,648,0,0,"Karlie Huntt","False","F",454,"S"
"2341_01","Earth","False","TRAPPIST-1e",15,"False",0,785,0,0,0,"Karlie Hubbarnett","True","F",455,"S"
"2345_01","Earth","True","PSO J318.5-22",53,"False",0,0,0,0,0,"Evane Brightez","False","G",378,"S"
"2347_01","Earth","False","55 Cancri e",28,"False",613,22,0,0,0,"Evaley Wellierras","False","F",477,"P"
"2347_02","Earth","True","TRAPPIST-1e",11,"False",0,0,0,0,0,"Janne Wellierras","True","G",377,"P"
"2347_03","Earth","True","TRAPPIST-1e",7,"False",0,0,0,0,0,"Ward Wellierras","False","G",377,"P"
"2347_04","Earth","True","PSO J318.5-22",0,"False",0,0,0,0,0,"Joanry Wellierras","True","G",377,"P"
"2347_05","Earth","True","55 Cancri e",15,"False",0,0,0,0,0,"Lewise Wellierras","True","G",377,"P"
"2347_06","Earth","False","55 Cancri e",31,"False",1,NA,2,605,0,"Therry Wellierras","False","G",377,"P"
"2347_07","Earth","False","TRAPPIST-1e",9,"False",0,0,0,0,0,"Fanna Wellierras","False","G",377,"P"
"2348_01","Europa","False","55 Cancri e",44,"True",0,1223,78,1418,1239,"Asellux Alaring","False","D",78,"S"
"2349_01","Earth","False","TRAPPIST-1e",35,"False",0,722,0,0,185,"All Brookes","False","G",379,"S"
"2353_01","Earth","False","TRAPPIST-1e",30,"False",27,5412,86,NA,0,"Janney Morgerson","True","G",380,"S"
"2353_02","Earth","False","55 Cancri e",13,"False",880,0,0,0,0,"Lawren Morgerson","False","F",457,"S"
"2356_01","Mars","False","TRAPPIST-1e",45,"True",773,82,0,6,0,"Koat Peane","False","D",80,"S"
"2356_02","Mars","True","TRAPPIST-1e",4,"False",0,0,0,0,0,"Alls Peane","True","D",80,"S"
"2356_03","Mars","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"Lios Peane","True","D",80,"S"
"2357_01","Earth","False","TRAPPIST-1e",20,"False",0,409,994,215,0,"Vandy Whitez","False","E",139,"P"
"2360_01","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Dorene Boyersons","True","G",379,"P"
"2361_01","Earth","True","PSO J318.5-22",3,"False",0,0,0,0,0,"Teryla Belley","False","G",380,"P"
"2361_02","Earth","False",NA,29,"False",0,0,792,0,0,"Megany Belley","True","F",481,"P"
"2363_01","Europa","False","TRAPPIST-1e",28,"False",2416,8926,41,1,462,"Castab Unregul","True","C",85,"S"
"2364_01","Earth","False","TRAPPIST-1e",44,"False",0,4,6,864,33,"Sta Roachez","True","G",381,"P"
"2365_01","Europa","True","TRAPPIST-1e",50,"False",0,0,0,0,0,"Spuri Clunic","True","D",71,"P"
"2366_01","Mars","True","TRAPPIST-1e",35,"False",0,0,0,0,0,"Almone Raste","False","F",482,"P"
"2367_01","Earth","False","TRAPPIST-1e",19,"False",0,0,1,644,0,"Mela Brookes","False","F",483,"P"
"2368_01","Mars","False","TRAPPIST-1e",22,"False",579,0,267,0,108,"Prow Potte","False","E",141,"P"
"2369_01","Earth","False","TRAPPIST-1e",30,"False",3,0,880,0,40,"Netty Youngrayes","False","F",484,"P"
"2373_01","Europa","False","TRAPPIST-1e",36,"False",0,4756,0,7818,96,"Bens Aneetle","False","D",81,"S"
"2374_01","Mars","False","TRAPPIST-1e",20,"False",464,0,1432,0,0,"Gers Sames","True","E",166,"S"
"2375_01","Earth","False","55 Cancri e",22,"False",0,0,659,94,0,"Jeroy Franankson","True","G",383,"P"
"2376_01","Earth","False","55 Cancri e",22,"False",0,30,0,0,673,"Harlos Coffmaney","False","F",459,"S"
"2377_01","Europa","True","PSO J318.5-22",32,"False",0,0,0,0,0,"Alark Noxiong","True","C",83,"P"
"2379_01","Earth","False","TRAPPIST-1e",35,"False",194,0,678,0,0,"Monard Grifford","False","F",487,"P"
"2382_01","Earth","False","55 Cancri e",41,"False",0,33,0,1324,0,"","False","F",488,"P"
"2384_01","Earth","True","TRAPPIST-1e",57,"False",0,0,0,0,0,"Paulah Cleachrand","False","G",383,"S"
"2384_02","Earth","True","PSO J318.5-22",3,"False",0,0,0,0,0,"Landa Cleachrand","False","G",383,"S"
"2384_03","Earth","False","55 Cancri e",11,"False",0,0,0,0,0,"Cathya Pollarkeeks","True","G",383,"S"
"2384_04","Earth","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"Loreen Cleachrand","True","G",383,"S"
"2384_05","Earth","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Ronia Pollarkeeks","False","G",383,"S"
"2384_06","Earth",NA,"TRAPPIST-1e",30,"False",0,0,0,0,0,"Lerome Cleachrand","False","G",383,"S"
"2384_07",NA,"True","TRAPPIST-1e",11,"False",0,0,0,0,0,"Neila Pollarkeeks","True",NA,NA,NA
"2385_01","Mars","False","TRAPPIST-1e",23,"False",1773,0,78,0,3,"Jacats Pité","False","F",461,"S"
"2387_01","Earth","False","TRAPPIST-1e",58,"False",NA,400,0,690,490,"Debony Estiagosen","True","E",142,"P"
"2389_01","Earth","False","TRAPPIST-1e",22,"False",0,46,0,676,0,"Annon Solon","False","G",384,"S"
"2390_01","Earth","False","TRAPPIST-1e",24,"False",0,0,NA,59,4120,"Joelan Burrilllins","False","G",385,"P"
"2391_01","Earth","False","TRAPPIST-1e",20,"False",768,19,0,1,0,"Chery Hendrys","False","E",143,"P"
"2392_01",NA,"True","TRAPPIST-1e",37,"False",0,0,0,0,0,"Isaacy Salin","True","G",386,"P"
"2395_01","Earth","False","TRAPPIST-1e",49,"False",712,1,0,0,NA,"Olgary Toddleton","False","G",387,"P"
"2396_01","Earth","False","TRAPPIST-1e",46,"False",0,557,0,287,781,"Deaney Handertiz","False","E",168,"S"
"2396_02","Earth","False","TRAPPIST-1e",30,"False",854,0,30,0,0,"Sallie Handertiz","False","G",386,"S"
"2397_01","Earth","False","55 Cancri e",36,"False",0,810,0,0,0,"Elenna Raney","False","G",387,"S"
"2398_01","Earth","False","TRAPPIST-1e",21,"False",0,780,44,0,5,"Loresa Barnolaney","False","F",490,"P"
"2399_01","Mars","False","TRAPPIST-1e",25,"True",854,0,319,0,0,"Stisps Sin","False","E",169,"S"
"2401_01","Earth","True","PSO J318.5-22",42,"False",0,0,0,0,0,"Luise Francock","True","G",388,"P"
"2402_01","Earth","True","TRAPPIST-1e",13,"False",0,0,0,0,0,"Glenna Valezaley","False","G",389,"P"
"2403_01","Earth","False",NA,25,"False",7,0,0,877,0,"Antony Frederry","False","G",388,"S"
"2404_01","Europa","False","TRAPPIST-1e",29,"False",0,544,7,2650,1561,"Scharab Disheract","False","C",86,"S"
"2404_02","Europa","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Alatik Disheract","True","C",86,"S"
"2404_03","Europa","False","55 Cancri e",36,"False",828,5553,130,47,1171,"Girtan Oilpuring","True","C",86,"S"
"2404_04",NA,"True","TRAPPIST-1e",44,"False",0,0,0,0,0,"Dira Disheract","True","C",86,"S"
"2406_01","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Cornys Pie","True","F",465,"S"
"2409_01","Earth","False","55 Cancri e",22,"False",292,395,0,0,3,"Briam Pottonalden","False","F",492,"P"
"2409_02","Earth","True","TRAPPIST-1e",22,"False",0,0,0,0,0,"Eulahy Pottonalden","True","G",390,"P"
"2410_01","Earth","True","TRAPPIST-1e",43,"False",0,0,0,0,0,"Dia Beckeetter","True","G",391,"P"
"2411_01","Earth","False","TRAPPIST-1e",29,"False",19,2115,17,NA,0,"Brinez Howenters","True","F",493,"P"
"2412_01","Earth","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Rone Bertsontry","True","G",392,"P"
"2413_01","Earth","True","PSO J318.5-22",18,"False",0,0,0,0,0,"Tyrona Barnoldeney","True","G",390,"S"
"2414_01","Europa","False","TRAPPIST-1e",42,"False",0,1829,2,3133,2447,"Mergak Headfair","False","T",1,"P"
"2416_01","Earth","False","TRAPPIST-1e",43,"False",9,0,1079,0,729,"Lesley Nolds","False","G",391,"S"
"2417_01","Earth","False","TRAPPIST-1e",32,"False",11,31,0,836,9,"Shanya Mcgowaymond","False","G",393,"P"
"2419_01","Earth","True","TRAPPIST-1e",15,"False",0,0,0,0,0,"Eriney Mclainez","True","G",394,"P"
"2421_01","Mars","False","TRAPPIST-1e",22,NA,0,0,0,0,0,"Comats Sepie","True","E",145,"P"
"2423_01","Earth","True","TRAPPIST-1e",20,"False",0,0,0,0,0,"Bonya Boltond","False","G",395,"P"
"2424_01","Earth","False","TRAPPIST-1e",34,"False",34,223,1559,0,0,"Hanna Fishopper","True","G",393,"S"
"2426_01","Mars","True","TRAPPIST-1e",70,"False",0,0,0,0,0,"Colatz Gine","True","F",466,"S"
"2426_02","Mars","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Kies Gine","True","F",466,"S"
"2427_01","Europa","True","TRAPPIST-1e",26,"False",0,0,0,0,0,"Marfak Geneltic","True","B",94,"S"
"2429_01","Earth","False","TRAPPIST-1e",17,"False",112,56,332,0,606,"Idace Vinozarks","False","F",497,"P"
"2431_01","Earth","False","TRAPPIST-1e",13,"False",0,2,0,566,208,"Candy Josesh","False","F",498,"P"
"2432_01","Earth","False","TRAPPIST-1e",19,"False",0,0,79,NA,0,"Cellex Anthompson","False","F",499,"P"
"2433_01","Europa","True","TRAPPIST-1e",32,"False",0,0,0,0,0,"Keidus Ametic","True","C",84,"P"
"2435_01","Earth","False","TRAPPIST-1e",33,"False",4,0,28,0,2757,"Lynnee Bonder","False","F",467,"S"
"2436_01","Earth","False","TRAPPIST-1e",21,"False",759,0,0,NA,40,"Gileen Figuez","False","F",501,"P"
"2438_01","Mars","True","TRAPPIST-1e",23,"False",0,0,0,0,0,"Totse Stake","True","F",503,"P"
"2439_01","Earth","False","TRAPPIST-1e",24,"False",227,537,13,0,0,"Ninald Bardinard","True","F",504,"P"
"2441_01","Earth","False","55 Cancri e",17,"False",0,11,493,0,372,"Tamin Bowenasey","False","F",468,"S"
"2442_01","Mars","True","TRAPPIST-1e",34,NA,0,0,0,0,0,"Beals Perie","True","F",505,"P"
"2443_01",NA,"False","TRAPPIST-1e",31,"False",1458,421,76,0,0,"","False","D",72,"P"
"2444_01","Earth","False","55 Cancri e",43,"False",6,236,3,448,54,"Benew Pentss","False","F",506,"P"
"2445_01","Earth","False",NA,43,"False",602,3,27,89,69,"Sanney Lerez","False","E",170,"S"
"2446_01","Earth","False","TRAPPIST-1e",33,"False",0,0,661,0,94,"Lestie Hoppernardy","True","F",507,"P"
"2449_01","Mars","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"Hon Nacke","True","F",508,"P"
"2449_02","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"Tark Nacke","False","E",146,"P"
"2449_03","Mars","True","TRAPPIST-1e",7,"False",0,0,0,0,0,"Moss Nacke","True","F",508,"P"
"2451_01",NA,"True","PSO J318.5-22",16,"False",0,0,0,0,0,"Valey Currisones","False","G",395,"S"
"2452_01","Earth","False","55 Cancri e",42,"False",526,2,28,161,NA,"Lorey Wiggs","False","F",470,"S"
"2453_01","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"Ter Teake","True","E",147,"P"
"2454_01","Earth","False","TRAPPIST-1e",19,"False",0,0,0,157,644,"Jeandy Monroellynn","False","F",510,"P"
"2455_01","Mars","False","TRAPPIST-1e",42,"False",554,0,1168,0,275,"Naish Muste","False","F",471,"S"
"2456_01","Earth","True","PSO J318.5-22",13,"False",0,0,0,0,0,"Dorey Jarvey","False","G",399,"P"
"2457_01","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Brada Raney","True","G",400,"P"
"2458_01","Earth","False","TRAPPIST-1e",21,"False",31,93,578,0,0,"Rald Mcphernard","True","F",511,"P"
"2460_01","Earth","True","PSO J318.5-22",28,"False",0,0,0,0,0,"Man Solon","True","G",402,"P"
"2461_01",NA,"True","TRAPPIST-1e",69,"False",0,0,0,0,0,"Idary Leeves","False","G",396,"S"
"2462_01","Earth","True","PSO J318.5-22",15,NA,0,0,0,0,0,"Yolana Flowensley","False","G",397,"S"
"2463_01","Earth","False","TRAPPIST-1e",48,"False",58,0,12,NA,0,"Leondy Johnshines","False","E",171,"S"
"2466_01","Earth","False","TRAPPIST-1e",42,"False",NA,1,61,897,0,"Carley Harmond","False","F",472,"S"
"2467_01","Mars","False","TRAPPIST-1e",42,"False",999,0,49,0,11,"Grake Datty","False","D",83,"S"
"2470_01","Earth","False","TRAPPIST-1e",23,"False",139,0,0,567,0,"Mollen Bookst","False","G",398,"S"
"2470_02","Earth","False","TRAPPIST-1e",26,"False",0,NA,0,543,NA,"Nance Bookst","False","G",398,"S"
"2471_01","Earth","False","TRAPPIST-1e",45,"False",0,0,450,94,364,"Brance Johnsby","False","G",403,"P"
"2472_01","Earth","False","TRAPPIST-1e",30,"False",756,4,30,0,0,"Elara Patrichane","False","E",173,"S"
"2474_01","Mars","True","TRAPPIST-1e",36,"False",0,0,0,0,0,"Blesh Che","True","F",475,"S"
"2475_01","Europa","False","TRAPPIST-1e",NA,"False",0,27,0,3573,3643,"Golaron Folhal","False","C",85,"P"
"2476_01","Earth","False","TRAPPIST-1e",35,NA,0,0,1,0,1264,"Luise Arner","False","F",512,"P"
"2477_01","Europa","True","TRAPPIST-1e",21,"False",0,0,0,0,0,"Nunkib Suptibler","True","C",86,"P"
"2477_02","Europa","True","55 Cancri e",50,"False",0,0,0,0,0,"Hasich Suptibler","True","C",86,"P"
"2478_01","Earth","True","TRAPPIST-1e",52,"False",0,0,0,0,0,"Analdy Bardina","False","G",404,"P"
"2479_01","Earth","True","PSO J318.5-22",21,"False",0,0,0,0,0,"Joela Gordanieves","False",NA,NA,NA
"2480_01","Earth","False","55 Cancri e",41,"False",682,0,0,0,17,"Allara Llovers","False","F",476,"S"
"2483_01","Earth","False","55 Cancri e",35,"False",2594,195,0,0,0,"Eulah Crayeson","False","F",477,"S"
"2486_01","Earth","False","TRAPPIST-1e",26,"False",552,192,30,0,1,"Marily Lopelases","False","F",513,"P"
"2486_02","Earth","False","TRAPPIST-1e",17,"False",584,738,54,0,621,"Alber Lopelases","False","F",513,"P"
"2488_01","Mars","False","TRAPPIST-1e",69,"False",4483,0,525,0,500,"Meal Wate","False","D",85,"S"
"2489_01","Europa","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"Alraida Purellliss","True","B",72,"P"
"2491_01","Earth","False","PSO J318.5-22",25,"False",2,2762,552,0,1391,"Eila Haydenzier","False","G",401,"S"
"2492_01","Mars","True","TRAPPIST-1e",27,"False",0,0,0,0,0,"Pebuts Burry","True","F",480,"S"
"2496_01","Earth","False","TRAPPIST-1e",25,"False",64,0,0,660,0,"Ireen Goody","False","F",481,"S"
"2497_01","Earth","False","55 Cancri e",36,"False",0,0,0,33,619,"Glasey Foledges","False",NA,NA,NA
"2498_01","Earth","False","TRAPPIST-1e",14,"False",148,0,34,808,0,"Dorice Kellson","False","E",176,"S"
"2499_01","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"Minus Valindle","True","C",89,"S"
"2500_01","Earth","False","TRAPPIST-1e",22,"False",272,44,0,1064,418,"Curtle Hoppernardy","False","G",403,"S"
"2502_01","Earth","False","TRAPPIST-1e",24,"False",873,12,1,0,3,"Karlie Beckerson","False","G",404,"S"
"2503_01","Mars","False","TRAPPIST-1e",NA,"False",311,0,745,232,0,"Froops Shrie","False","F",516,"P"
"2503_02","Mars","False","TRAPPIST-1e",4,"False",0,0,0,0,0,"Eet Shrie","True","F",516,"P"
"2505_01",NA,"False","TRAPPIST-1e",19,"False",0,13,291,481,2,"Dia Mckinn","False","E",149,"P"
"2505_02","Earth","False","TRAPPIST-1e",19,"False",0,5,4,541,238,"Hilley Mckinn","False","E",149,"P"
"2506_01",NA,"False","55 Cancri e",38,"False",0,2506,46,11001,5,"Caphirk Apenelexy","False","A",19,"P"
"2506_02","Europa","True","55 Cancri e",39,"False",0,0,0,0,0,"Mariton Apenelexy","True","A",19,"P"
"2506_03","Europa","False","55 Cancri e",23,"False",36,2467,0,381,803,"Alchird Apenelexy","False","A",19,"P"
"2508_01","Europa","True","55 Cancri e",57,"False",0,0,0,0,0,"Preonon Switud","True","D",86,"S"
"2508_02","Europa","True","TRAPPIST-1e",18,"False",0,0,0,0,0,"Phacton Switud","True","D",86,"S"
"2509_01","Earth","False","TRAPPIST-1e",43,"False",0,9,1145,0,0,"Wen Georgasey","False","F",483,"S"
"2510_01","Mars","False","TRAPPIST-1e",28,"False",34,0,1342,91,0,"Dicks Cusa","True","F",517,"P"
"2512_01","Europa","False","55 Cancri e",33,"False",0,8759,0,2788,4513,"Sabiton Parymider","False","C",91,"S"
"2512_02","Europa","True","55 Cancri e",37,"False",0,0,0,0,0,"Winork Parymider","True","C",91,"S"
"2513_01","Earth","False","TRAPPIST-1e",28,"False",0,55,0,656,0,"Loree Mathison","False",NA,NA,NA
"2515_01","Europa","False","55 Cancri e",28,"True",2,2144,0,435,5872,"Zauri Forous","False","B",96,"S"
"2515_02","Europa","True","55 Cancri e",18,"False",0,0,0,0,0,"Keidus Forous","True","B",96,"S"
"2516_01","Earth","False","55 Cancri e",29,"False",75,17,0,211,506,"Enryn Romason","False","G",406,"P"
"2518_01","Europa","True","TRAPPIST-1e",29,"False",0,0,0,0,0,"Minon Fouseding","True","C",87,"P"
"2518_02","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"Alsafik Fouseding","True","C",87,"P"
"2519_01","Earth","False","TRAPPIST-1e",24,"False",172,775,344,0,0,"Lyde Whitez","True","F",485,"S"
"2520_01","Europa","False","TRAPPIST-1e",59,"False",0,5407,0,285,1135,"Arrai Crantiale","False","C",88,"P"
"2521_01","Mars","True","TRAPPIST-1e",43,NA,0,0,0,0,0,"Stey Cry","False","E",151,"P"
"2522_01","Mars","True","TRAPPIST-1e",20,NA,0,0,0,0,0,"Guits Crité","True","F",520,"P"
"2523_01","Europa","True","55 Cancri e",23,"False",0,0,0,0,0,"Minopus Oilpfulle","True","B",73,"P"
"2524_01","Europa","True","55 Cancri e",27,"False",0,0,0,0,0,"Ashir Witeronfus","True","D",74,"P"
"2526_01","Europa","True","55 Cancri e",38,"False",0,0,0,0,0,"Chelik Fatted","True","B",74,"P"
"2527_01","Earth","True","PSO J318.5-22",38,NA,0,0,0,0,0,"Dianie Brownings","True","G",405,"S"
"2528_01","Mars","False","TRAPPIST-1e",48,"False",639,412,110,0,0,"Smonch Bau","True","F",487,"S"
"2530_01","Mars","False","TRAPPIST-1e",25,"False",1734,1,189,1,0,"Sil Start","False","F",488,"S"
"2531_01","Earth","True","PSO J318.5-22",25,"False",0,0,0,0,0,"Derry Danielps","True","G",407,"P"
"2532_01","Mars","False","TRAPPIST-1e",24,"False",737,37,1682,0,0,"Gorn Traie","False","F",489,"S"
"2532_02","Mars","True","TRAPPIST-1e",69,"False",0,0,0,0,0,"Goldch Traie","True","F",489,"S"
"2534_01","Europa","False","55 Cancri e",20,"False",0,646,0,NA,1425,"Dhena Sorbitter","False","B",75,"P"
"2534_02","Europa","True","55 Cancri e",18,"False",0,0,0,0,0,"Mahamak Sorbitter","True","B",75,"P"
"2535_01","Earth","True","TRAPPIST-1e",28,"False",0,0,0,0,0,"Glene Bakerson","False","G",409,"P"
"2537_01","Earth","False","PSO J318.5-22",23,"False",0,9,292,35,349,"Dwin Meltoney","True","E",152,"P"
"2540_01","Mars","False","TRAPPIST-1e",24,"False",345,0,451,0,582,"Weers Chort","False","E",177,"S"
"2541_01","Europa","False",NA,44,"False",0,1482,127,1555,1257,"Benebah Frintful","False","B",77,"P"
"2542_01","Mars","False","TRAPPIST-1e",29,"False",834,0,28,117,41,"Quid Dutte","False","E",153,"P"
"2544_01","Europa","False","55 Cancri e",6,"False",0,0,0,0,0,"Majoth Sernator","True","B",97,"S"
"2544_02","Europa","False","TRAPPIST-1e",42,"False",41,1912,0,1899,43,"Alinon Sernator","False","B",97,"S"
"2545_01","Earth","True","55 Cancri e",78,"False",0,0,0,0,0,"Joycey Hoppernardy","False","G",410,"P"
"2546_01","Earth","False","TRAPPIST-1e",36,"False",548,179,24,0,77,"Etha Shawatson","False","F",491,"S"
"2547_01","Europa","False","55 Cancri e",37,"False",0,100,0,1402,1462,"Alatrix Sometery","False",NA,NA,NA
"2547_02","Europa","False","55 Cancri e",41,"False",0,12809,2,2835,1514,"Coxak Sometery","True","A",20,"P"
"2548_01","Earth","False","TRAPPIST-1e",18,"False",852,48,0,7,0,"Emmax Vincenton","False","G",407,"S"
"2549_01","Mars","False","TRAPPIST-1e",62,"False",1663,0,23,2,12,"Wafox Prin","False","F",522,"P"
"2549_02","Mars","False","TRAPPIST-1e",0,"False",0,0,0,0,0,"Rios Prin","True","F",522,"P"
"2549_03","Mars","False","TRAPPIST-1e",55,"False",1281,0,7,1,0,"Oafron Prin","False","F",522,"P"
"2550_01","Earth","True","TRAPPIST-1e",16,"False",0,0,0,0,0,"Eliana Larlowelley","True","G",411,"P"
"2551_01","Earth","False","TRAPPIST-1e",32,"False",238,156,3,2,324,"Marlly Gamberson","False","F",523,"P"
"2552_01","Earth","False","TRAPPIST-1e",19,"False",0,1124,4,0,0,"Arlen Vincenton","True","F",492,"S"
"2552_02","Earth","False","55 Cancri e",7,"False",0,0,0,0,0,"Dorice Vincenton","True","G",408,"S"
"2552_03","Earth","False","55 Cancri e",4,"False",0,0,0,0,0,"Teryla Vincenton","True","G",408,"S"
"2553_01","Europa","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"Grafik Obnoftle","True","D",87,"S"
"2555_01","Europa","True","55 Cancri e",24,"False",0,0,0,0,0,"Branasl Glisormal","True","B",78,"P"
"2555_02","Europa","True","TRAPPIST-1e",34,"False",0,0,0,0,0,"Aldera Glisormal","True","B",78,"P"
"2557_01","Europa","True","TRAPPIST-1e",30,"False",0,0,0,0,0,"Nusoton Flesping","True","C",92,"S"
"2558_01","Mars","False","TRAPPIST-1e",3,"False",0,0,0,0,0,"Chios Katte","True","F",525,"P"
"2558_02","Mars",NA,"TRAPPIST-1e",32,"False",0,0,0,0,0,"Sups Katte","True","F",525,"P"
"2558_03","Mars","False","TRAPPIST-1e",55,"False",403,0,922,0,0,"Wor Katte","True","F",525,"P"
"2558_04","Mars","True","TRAPPIST-1e",0,"False",0,0,0,0,0,"Barave Katte","True","F",525,"P"
"2559_01","Europa","False","TRAPPIST-1e",51,"False",0,1949,0,2549,39,"Castab Clarty","False",NA,NA,NA
"2560_01","Earth","True","PSO J318.5-22",0,"False",0,0,0,0,0,"Pennie Loway","True","G",412,"P"
"2560_02","Earth","False","TRAPPIST-1e",21,"False",882,0,0,NA,0,"Herina Loway","False","G",412,"P"
"2560_03","Earth","False","TRAPPIST-1e",2,"False",0,0,0,0,0,"Ireene Loway","False","G",412,"P"
"2561_01","Earth","False","TRAPPIST-1e",19,"False",194,44,0,549,1,"Jerek Casonston","False","E",178,"S"
"2562_01","Mars","True","TRAPPIST-1e",24,"False",0,0,0,0,0,"Con Brele","True","F",526,"P"
"2562_02","Mars","False","TRAPPIST-1e",20,"False",2502,0,96,0,0,"Snoles Brele","False","F",526,"P"
"2564_01","Europa","False","TRAPPIST-1e",42,"False",2,3024,0,89,10,"Acceleb Unrent","True","E",179,"S"
"2565_01","Mars","True","TRAPPIST-1e",17,"False",0,0,0,0,0,"Miloss Lepie","True","F",527,"P"
"2565_02","Mars","False","TRAPPIST-1e",32,"False",598,0,138,0,624,"Koops Lepie","False","E",155,"P"
"2571_01","Earth","False","TRAPPIST-1e",28,"False",145,8,557,0,74,"Janee Lamberguson","True","G",414,"P"
"2572_01","Europa","True","55 Cancri e",21,"False",0,0,0,0,0,"Sheratz Suptibler","True","C",93,"S"
"2572_02","Europa","True","55 Cancri e",56,"True",0,0,0,0,0,"Spuri Suptibler","True","C",93,"S"
"2573_01","Europa","True","55 Cancri e",28,"False",0,0,0,0,0,"Luxinon Supriouse","True","C",90,"P"
"2574_01","Earth","False","TRAPPIST-1e",42,"False",10,303,12,0,478,"Berta Sweeton","False","F",496,"S"
"2578_01","Earth","False","TRAPPIST-1e",18,"False",1153,0,0,1409,195,"Made Nasquez","False","F",498,"S"
